Page ID,Page Name,Disclaimer,Amount Spent (EUR)
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,3852
108824017345866,Facebook,Facebook Inc.,1720
47930567748,SPD,SPD,1600
78502295414,CDU,CDU,1544
82734241364,Campact e.V.,Campact e.V.,1172
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,944
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,457
105205171835668,Zervakis & Opdenhövel. Live.,ProSieben,416
21289227249,FDP,FDP,372
1655252804795367,Oatly,Oatly,356
47694585682,DIE LINKE,DIE LINKE,343
75159424764,Aktion Mensch,Aktion Mensch,313
123523341045520,Die Familienunternehmer,Die Familienunternehmer,307
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,296
400646766650321,Blinkist,Blinks Labs GmbH,292
111033161266569,DeinMorgen,Die Jungen Unternehmer,284
173369732686833,Bündnis90/Die Grünen Frankfurt,Bündnis 90/Die Grünen Frankfurt am Main,245
540404695989874,AfD,AfD,243
109478215738226,Armin Laschet,CDU,213
478280768958391,Julian Schmidt - Wahlkreis 171,AfD Marburg-Biedenkopf,200
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,179
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,176
178362315106,European Parliament,European Parliament,167
1675394899406675,Annalena Baerbock,BÜNDNIS 90/DIE GRÜNEN,161
113211424145408,Alicia Bokler,Alicia Maria Bokler,157
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,136
61457331088,Helge Braun,CDU Kreisverband Gießen,133
690975797779447,Freie Wähler Brandenburg,FREIE WÄHLER Landesvereinigung Brandenburg,132
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,128
249296718436,IG Metall,IG Metall,123
108165514298122,Zukunft sichern,Zukunft Sichern,117
1672408719723194,Deutschland3000,funk,112
23216224900,Plan International Deutschland,Plan International Deutschland,112
154149027994068,ZDF,ZDF,110
101597861880857,Felix Döring,Felix Döring,109
197640170649147,funk,funk,106
100659678605980,Johannes Wiegelmann,Johannes Thomas Maria Wiegelmann,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
134209407129787,Volt Deutschland,Volt Deutschland,≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
376601206024823,DIE DA OBEN!,funk,≤100
12084075837,Jürgen Todenhöfer,Team Todenhöfer - Die Gerechtigkeitspartei,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
